country,city,GSV,espg,name,year,week,latitude,longitude,counts_week,spatial_lag,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,median_speed,dist_to_greenspace,dist_to_bikePOI,dist_to_edu,dist_to_train,bike_points,bus_stops,restaurants,daily_shops,business_shops,traffic_signals,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum,build_area
UK,Birmingham,n,32630,WYLDE0GREEN0ROAD,2015,38,52.54263132,-1.807224588,851,862065,3,6,4,1288.46,214.7433333,3,3,644.23,3,214.7433333,1.222652584,3,0,32.1868,234,178,0,190,0,0,0,0,0,0,851.1421701,0.718349161,0.077786313,102.2139535,5.25983382,10.79603697,0.662755589,0.804580514,58.69862747,0.00137872
UK,Birmingham,n,32630,BIRMINGHAM0AND0WARWICK0CANAL,2015,38,52.54263132,-1.863416354,353,862563,45,89,3.955555556,6957.441,78.17349438,2.533333333,33,4072.946,48,84.85304167,1.078341077,30,3,48.2802,246,154,262,0,0,7,0,1,1,3,497.9138022,0.512702822,0.160173615,120.1513761,2.928822749,13.37007911,0.764214036,0.970613334,689.3464355,0.02758329
UK,Birmingham,n,32630,WORCESTER0AND0BIRMINGHAM0CANAL,2015,38,52.4724676,-1.911522653,2110,860806,64,124,3.875,10762.167,86.79166935,2.8125,53,6569.534,76,86.44123684,1.034763485,40,10,32.1868,0,0,0,0,5,5,1,1,0,9,130.5659295,0.310961229,0.20839149,146.0610329,4.453308404,11.66676066,1.332989026,0.662278397,1065.863159,0.04747058
UK,Birmingham,n,32630,BIRMINGHAM0CANAL,2015,38,52.4812145,-1.924138761,201,862715,38,67,3.526315789,7442.523,111.0824328,2.631578947,30,4522.44,38,119.0115789,1.081141521,28,2,32.1868,115,270,0,115,1,4,0,0,0,0,712.3788301,0.457759597,0.184622204,142.0046948,4.196463582,12.71980909,0.607239831,0.770678727,559.2295532,0.02574964
UK,Birmingham,n,32630,BIRMINGHAM0CANAL,2015,38,52.47913508,-1.919872486,1648,861268,54,105,3.888888889,7662.634,72.97746667,2.203703704,33,3870.765,53,73.03330189,1.095488965,28,2,32.1868,120,164,123,208,1,2,3,2,1,3,1396.527149,0.367108051,0.21246771,141.3027523,4.804440964,12.91962622,0.870106175,0.879147134,937.6034546,0.04366885
UK,Birmingham,n,32630,HARBORNE0ROAD,2015,38,52.47245487,-1.919001286,2328,860588,53,84,3.169811321,8293.421,98.73120238,2.981132075,50,6248.651,65,96.13309231,1.03575081,43,6,48.2802,30,30,0,220,12,21,5,1,7,9,1119.868166,0.200999689,0.166008691,159.8219178,5.162233241,12.39654234,0.808618086,0.728465217,476.4430542,0.06980626
UK,Birmingham,n,32630,ULWINE0DRIVE,2015,38,52.41493437,-1.973181764,189,862727,47,89,3.787234043,8319.413,93.47655056,3.085106383,43,5168.909,59,87.60862712,1.016433953,28,12,48.2802,164,30,220,236,4,12,5,4,13,5,0,0.343972053,0.211106414,183.6696833,4.338028661,14.11907103,0.716073371,0.795522964,471.0240479,0.04212609
UK,Birmingham,n,32630,ULWINE0DRIVE,2015,38,52.4148534,-1.972843603,107,862809,47,87,3.70212766,7264.425,83.49913793,2.978723404,41,4641.415,58,80.02439655,1.015339273,27,11,48.2802,171,21,227,243,4,12,5,5,14,5,0,0.331122726,0.207288847,184.0958904,3.779895327,14.19699138,0.683697243,0.763371002,514.8164063,0.04471681
UK,Birmingham,n,32630,DEYKIN0AVENUE,2015,38,52.51560755,-1.869571346,268,862648,29,56,3.862068966,3688.71,65.86982143,2.034482759,15,1844.355,28,65.86982143,1.059986177,15,0,112.6538,227,22,220,0,0,0,0,0,0,0,766.357664,0.301962672,0.235255262,106.1,4.874702788,14.20240811,0.657387817,0.76332569,211.4340363,0.04864483
UK,Birmingham,n,32630,MARSH0HILL,2015,38,52.52438371,-1.871417244,529,862387,47,90,3.829787234,9027.448,100.3049778,2.914893617,41,5523.424,59,93.61735593,1.037033241,29,10,48.2802,211,138,148,122,0,3,0,1,0,0,430.4624868,0.468899986,0.175619605,104.3640553,2.185245487,12.19043194,0.599284517,0.873285205,565.4484253,0.02891959
UK,Birmingham,n,32630,ICKNIELD0PORT0ROAD,2015,38,52.48485375,-1.936531615,873,862043,48,102,4.25,9185.346,90.05241176,2.458333333,34,4627.733,52,88.99486538,1.00759191,32,2,48.2802,270,246,272,197,1,11,1,2,0,4,1456.308106,0.482603016,0.217667853,156.0751174,4.236438247,14.23298581,0.960195655,0.915803102,617.3009033,0.03022055
UK,Birmingham,n,32630,PERSHORE0ROAD0SOUTH,2015,38,52.4103853,-1.929067006,1161,861755,9,15,3.333333333,2606.075,173.7383333,3.222222222,9,1563.835,10,156.3835,1.014504659,7,2,48.2802,33,246,187,68,0,5,0,0,0,3,500.6603523,0.650562644,0.211094102,145.3860465,7.785782552,12.20074832,0.77998916,0.943043138,80.30901337,0.01148127
UK,Birmingham,n,32630,PENNS0LANE,2015,38,52.53482941,-1.810662654,835,862081,22,42,3.818181818,3728.832,88.78171429,2.363636364,15,1864.416,21,88.78171429,1.018402156,15,0,0,0,176,220,236,0,4,0,0,0,0,543.5027188,0.635308029,0.171897107,99.12727273,5.143591053,10.30315829,0.639385086,0.882728136,177.7864838,0.01265098
UK,Birmingham,n,32630,LONGMORE0STREET,2015,38,52.46305847,-1.893732067,2584,860332,55,107,3.890909091,9492.278,88.7128785,2.363636364,35,5577.725,57,97.85482456,1.020314466,30,5,32.1868,208,190,159,120,0,7,0,0,0,9,504.1477807,0.500172757,0.171998579,108.2863636,2.369272127,14.22153764,0.648271137,0.959288035,743.5389404,0.02418479
UK,Birmingham,n,32630,CLIFTON0ROAD,2015,38,52.56191231,-1.832127804,201,862715,15,27,3.6,3293.419,121.9784815,2.4,11,1776.432,14,126.888,1.029939983,10,0,48.2802,0,11,42,11,7,2,1,0,0,0,424.0966094,0.579684933,0.176433257,120.3881279,6.243173124,12.70293437,0.544721051,0.816220775,169.0989227,0.01638847
UK,Birmingham,n,32630,ORPHANAGE0ROAD,2015,38,52.52584258,-1.836878516,155,862761,38,78,4.105263158,8112.355,104.0045513,2.947368421,35,4717.156,48,98.27408333,1.024519682,29,5,48.2802,190,0,120,149,8,8,3,2,4,1,241.7321726,0.24780717,0.163893359,123.8136364,2.435867487,13.09151944,0.836686747,0.883932942,304.671936,0.06097647
UK,Birmingham,n,32630,MOSELEY0ROAD,2015,38,52.4561381,-1.886111092,339,862577,58,117,4.034482759,8243.408,70.45647863,2.431034483,40,4289.114,61,70.31334426,1.028490586,33,5,32.1868,72,138,257,105,10,3,12,4,4,4,0,0.281091315,0.183000296,130.6954545,2.647979894,14.36050471,0.384645508,0.740600607,812.9490356,0.05731316
UK,Birmingham,n,32630,VALENTINE0ROAD,2015,38,52.43809932,-1.890599936,828,862088,47,100,4.255319149,12892.352,128.92352,2.659574468,37,6618.65,53,124.8801887,1.102954628,33,4,32.1868,208,208,224,0,4,3,12,1,2,1,13.40668754,0.441470279,0.211479887,158.3972603,4.257916804,14.42652816,0.932043008,0.798232419,590.0285645,0.04466898
UK,Birmingham,n,32630,HIGH0STREET,2015,38,52.43386722,-1.892963714,1699,861217,32,62,3.875,5901.931,95.19243548,2.5,24,3375.147,33,102.2771818,1.011402998,22,1,32.1868,21,11,21,166,9,12,22,2,18,3,106.5568986,0.240337615,0.17334044,158.716895,2.050111355,15.98153004,0.690928133,0.619087963,715.3068237,0.07350148
UK,Birmingham,n,32630,BORDESLEY0GREEN0EAST,2015,38,52.47969526,-1.822958082,471,862445,22,41,3.727272727,3877.199,94.56582927,2.636363636,16,2675.639,23,116.3321304,1.004613246,12,4,32.1868,126,55,55,55,0,2,0,4,2,4,376.1082293,0.563342597,0.244230926,106.3657407,3.955836336,14.07913547,0.931530132,0.984651075,608.4040527,0.01649417
UK,Birmingham,n,32630,HURST0STREET,2015,38,52.4729938,-1.895371869,2127,860789,55,107,3.890909091,7161.386,66.92884112,3.181818182,53,5082.064,78,65.15466667,1.033223257,36,14,32.1868,244,46,219,190,7,6,56,5,7,11,537.4383938,0.1032199,0.061734078,114.8584475,4.63784899,16.88449584,1.099787563,0.861262188,840.276001,0.0865104
UK,Birmingham,n,32630,GOOCH0STREET,2015,38,52.46699555,-1.893192733,3082,859834,57,113,3.964912281,11435.654,101.2004779,2.561403509,43,7092.812,64,110.8251875,1.028022234,38,4,32.1868,55,220,0,176,4,6,1,2,2,1,232.0948549,0.312614534,0.194462965,109.3425926,2.562774961,15.06923647,0.80088749,0.654737153,524.9872437,0.05113454
UK,Birmingham,n,32630,BRISTOL0ROAD,2015,38,52.44686698,-1.929273505,768,862148,28,65,4.642857143,6376.856,98.10547692,3.285714286,28,3427.945,37,92.64716216,1.007945687,22,4,32.1868,246,30,246,246,6,4,3,5,2,12,807.7237249,0.350726676,0.219681488,127.8302752,4.975499691,13.17114146,1.128853094,0.829807689,1056.491089,0.04481163
UK,Birmingham,n,32630,SEVERN0STREET,2015,38,52.47635382,-1.903314191,354,862562,74,115,3.108108108,10698.66,93.03182609,2.837837838,66,9237.994,91,101.5164176,1.092938586,58,6,32.1868,171,159,171,149,14,5,34,4,6,9,659.3442142,0.160674037,0.141976628,138.1402715,7.332643059,14.49416935,0.713371075,0.660950832,1223.97583,0.06877594
UK,Birmingham,n,32630,NEWHALL0STREET,2015,38,52.48316088,-1.905331475,1592,861324,53,89,3.358490566,8083.013,90.82037079,3.169811321,50,6530.359,69,94.64288406,1.100155216,33,16,32.1868,53,236,125,53,9,10,25,3,1,7,755.3230884,0.137400563,0.130190473,136.7045455,9.353607825,14.22695091,0.570397302,0.703517875,816.7607422,0.07900396
UK,Birmingham,n,32630,NEW0TOWN0ROW,2015,38,52.49031718,-1.895080502,615,862301,66,125,3.787878788,12200.735,97.60588,3.045454545,61,8412.438,83,101.3546747,1.014399714,48,13,32.1868,95,128,76,201,1,3,5,2,2,9,957.9732489,0.138891962,0.108714636,115.7844037,3.282471499,14.01318583,0.862337315,0.446470613,491.9970703,0.07680719
UK,Birmingham,n,32630,FAZELEY0STREET,2015,38,52.47989927,-1.886859664,616,862300,27,58,4.296296296,5477.172,94.434,2.62962963,20,2738.586,29,94.434,1.009824165,16,4,32.1868,236,227,246,227,2,3,2,0,0,4,355.9128603,0.154192377,0.118179589,110.5022831,5.07871773,14.26329619,1.081476751,0.543288747,149.1859741,0.04825016
UK,Birmingham,n,32630,WELLHEAD0LANE,2015,38,52.51598443,-1.896213182,134,862782,22,42,3.818181818,4358.28,103.7685714,2.454545455,15,2291.913,22,104.1778636,1.02170953,11,3,48.2802,246,126,202,55,0,2,0,0,0,4,0,0.207218524,0.167043716,101.3378995,2.182323584,12.56113103,0.451009975,0.658292219,316.109314,0.04790649
UK,Birmingham,n,32630,EBROOK0ROAD,2015,38,52.51598443,-1.817917203,177,862739,48,82,3.416666667,7931.138,96.72119512,2.9375,42,5993.26,62,96.66548387,1.014103561,33,6,64.3736,141,107,200,0,0,7,1,4,2,13,0,0.218217327,0.173511079,94.89090909,2.570268661,13.82110707,1.222099976,0.662638196,89.47968292,0.04647118
UK,Birmingham,n,32630,PARK0ROAD,2015,38,52.56405322,-1.826853053,263,862653,39,80,4.102564103,7283.928,91.0491,2.820512821,34,4050.46,47,86.18,1.039732214,31,3,48.2802,197,270,152,244,5,3,5,2,10,2,0,0.438229521,0.225182223,120.0639269,4.465547987,13.48752765,0.94799976,0.876870934,327.8772583,0.03612691
UK,Birmingham,n,32630,SHERLOCK0STREET,2015,38,52.46752947,-1.897136352,1137,861779,68,133,3.911764706,10432.522,78.44001504,2.779411765,56,6583.376,82,80.28507317,1.051733042,49,5,32.1868,55,53,0,173,1,9,1,1,0,1,709.4377682,0.281934146,0.172642226,112.9485981,3.719382536,14.88969863,0.572619228,0.791356184,694.9580078,0.03326756
UK,Birmingham,n,32630,BRISTOL0ROAD,2015,38,52.44177111,-1.93797564,543,862373,43,80,3.720930233,5696.89,71.211125,2.744186047,35,3842.696,52,73.898,1.01258026,28,6,32.1868,171,123,9,208,10,9,1,3,7,14,753.605062,0.211448296,0.175210701,142.9813084,2.586743012,15.19704202,0.702322551,0.624041763,432.6890869,0.05336345
UK,Birmingham,n,32630,WORCESTER0AND0BIRMINGHAM0CANAL,2015,38,52.44088027,-1.935939153,2700,860216,49,95,3.87755102,8142.673,85.71234737,2.632653061,36,4789.963,54,88.70301852,1.007541841,28,8,32.1868,76,177,177,177,8,6,0,1,3,11,482.8505735,0.304233753,0.191773636,142.9772727,2.809793234,15.25957475,0.674657575,0.731854282,480.6604004,0.04917067
UK,Birmingham,n,32630,GRAND0UNION0CANAL,2015,38,52.46045115,-1.837914523,411,862505,16,32,4,4302.041,134.4387813,2.75,13,2215.616,17,130.3303529,1.116891227,11,2,48.2802,181,190,178,123,1,2,1,0,1,4,0,0.184154538,0.169896579,116.8394495,5.935193099,14.37503136,0.659463363,0.567232475,133.8501434,0.06507554
UK,Birmingham,n,32630,HAGLEY0ROAD,2015,38,52.47183214,-1.929277854,1589,861327,45,77,3.422222222,6826.373,88.65419481,2.911111111,39,5196.545,57,91.16745614,1.025533159,31,8,48.2802,138,153,139,174,4,6,8,1,0,8,0,0.407775754,0.209197238,162.8638498,1.782875826,13.02494361,0.430062197,0.794716939,345.168335,0.03866813
UK,Birmingham,n,32630,GRAND0UNION0CANAL,2015,38,52.47302949,-1.876410102,631,862285,69,116,3.362318841,10648.986,91.80160345,2.855072464,60,7783.765,83,93.7803012,1.031897741,52,8,48.2802,213,125,195,125,2,5,2,0,1,8,697.2280118,0.299716879,0.194750383,114.0136986,4.56158213,15.09195964,0.981837585,0.765714805,237.1231384,0.03131108
UK,Birmingham,n,32630,GRAND0UNION0CANAL,2015,38,52.47758152,-1.879386235,686,862230,43,86,4,9322.505,108.4012209,3,41,5548.407,55,100.8801273,1.037130998,37,4,32.1868,189,128,61,37,1,4,3,0,0,4,501.9811438,0.156318956,0.14456709,106.0772727,1.972177343,15.02677002,0.777451993,0.553154511,123.5899506,0.0826679
UK,Birmingham,n,32630,FORT0PARKWAY,2015,38,52.51253374,-1.804687551,520,862396,6,8,2.666666667,1425.872,178.234,2.333333333,4,1032.075,5,206.415,1.006548638,4,0,64.3736,144,69,144,98,0,2,0,0,0,0,499.0422953,0.137195229,0.159094231,88.42272727,3.351855906,17.13197576,1.070038845,0.670538337,52.10442734,0.09276531
UK,Birmingham,n,32630,SMALL0HEATH0HIGHWAY,2015,38,52.46161022,-1.844180218,278,862638,9,13,2.888888889,1849.478,142.2675385,2.555555556,7,1404.42,9,156.0466667,1.025313776,7,0,64.3736,22,0,246,185,1,0,1,0,0,0,0,0.345793916,0.239048917,113.5534884,4.368563642,13.63079919,0.823196387,0.686601635,152.478302,0.03412993
UK,Birmingham,n,32630,MANOR0FARM0ROAD,2015,38,52.45459899,-1.851930565,231,862685,26,60,4.615384615,8108.932,135.1488667,2.615384615,21,4094.309,31,132.0744839,1.057289673,21,0,32.1868,28,22,101,175,0,3,2,1,2,3,529.7542452,0.279177262,0.223953271,115.0092166,2.277905869,14.47109352,0.690645107,0.714879482,525.6056519,0.06507714
UK,Birmingham,n,32630,BORDESLEY0MIDDLEWAY,2015,38,52.47039541,-1.876358594,311,862605,66,105,3.181818182,8657.886,82.45605714,2.803030303,56,6671.511,78,85.53219231,1.03637233,47,8,48.2802,55,53,207,176,0,3,2,0,0,2,764.1751836,0.342334656,0.186684904,119.4840183,5.733301767,14.18841079,0.542186918,0.792152813,288.9856567,0.02208901
UK,Birmingham,n,32630,SOHO0ROAD,2015,38,52.50431866,-1.93980377,887,862029,47,108,4.595744681,10419.033,96.47252778,2.70212766,38,5326.208,56,95.11085714,1.042660156,34,4,48.2802,247,171,26,0,0,7,4,3,13,14,0,0.286038573,0.180509379,147.3727273,4.078455793,12.95019087,0.570406924,0.731634755,1275.162964,0.05165075
Netherlands,Nijmegen,n,32631,"Bisschop0Hamerstraat,0van0Keizer0Karelplein0naar0Molenstraat,0Nijmegen",2019,36,51.84291,5.86041,46018,924264,73,128,3.506849315,9938.934,77.64792188,3.205479452,72,7637.099,100,76.37099,1.020295442,55,17,50,87,0,53,0,4,4,39,1,13,45,1486.659677,0.240532471,0.147252813,32.33181818,1.607902746,19.73079945,1.079237972,0.697237827,630.7905273,0.0718322
Netherlands,Nijmegen,n,32631,"Smetiusstraat,0van0Nassausingel0naar0In0De0Betouwstraat,0Nijmegen",2019,36,51.84398,5.8587,22864,947418,67,117,3.492537313,11025.938,94.23878632,3.119402985,64,8334.96,90,92.61066667,1.033733831,50,14,50,52,99,0,0,5,6,29,1,7,43,1637.60328,0.279784907,0.165443037,30.46330275,2.66321047,19.19453528,1.075723926,0.806752205,560.369751,0.06172252
Netherlands,Nijmegen,n,32631,"Tunnelweg0fietspaden,0van0Koninginnelaan0naar0Nassausingel,0Nijmegen",2019,36,51.84375,5.85455,55326,914956,56,93,3.321428571,7654.923,82.311,3.25,54,6024.182,81,74.37261728,1.025890856,37,13,30,0,0,87,0,4,14,5,1,1,16,2008.975372,0.255291944,0.162566284,25.76851852,4.024477149,19.02528212,0.796758017,0.804045753,563.9793701,0.03852992
Netherlands,Nijmegen,n,32631,"Fietspad0Voor0Station0Ns,0van0Stationsplein0naar0Stieltjesstraat,0Nijmegen",2019,36,51.84301,5.85403,90282,880000,56,94,3.357142857,7761.124,82.56514894,3.232142857,54,5818.615,78,74.59762821,1.028406375,38,12,20,87,0,85,0,5,14,5,1,1,7,1708.002677,0.232350148,0.154399724,26.24413146,3.948795005,19.3447449,0.694119635,0.728717235,568.385376,0.04066842
Netherlands,Nijmegen,n,32631,"Van0Schevichavenstraat,0van0Van0Welderenstraat0naar0Oranjesingel,0Nijmegen",2019,36,51.84323,5.86572,26206,944076,63,124,3.936507937,9315.806,75.12746774,3.158730159,60,6491.532,88,73.76740909,1.020593329,44,16,30,82,1,0,0,9,2,28,3,33,24,937.0262801,0.237729422,0.158694321,34.06880734,1.579640956,19.59934508,1.185781319,0.898251523,542.2407837,0.08138323
Netherlands,Nijmegen,n,32631,"Tweede0Oude0Heselaan0fietspaden,0van0Molenweg0naar0Koninginnelaan,0Nijmegen",2019,36,51.84256,5.84337,23505,946777,62,125,4.032258065,8992.422,71.939376,2.967741935,58,5904.241,78,75.69539744,1.018481984,49,6,30,22,87,87,0,0,4,1,0,4,0,1291.678788,0.291801102,0.126379794,12.97716895,1.469454353,19.50399989,0.471228293,0.810690689,616.6246948,0.05664498
Netherlands,Nijmegen,n,32631,"Fietstunnel0Laauwrikstraat,0van0Griftpad0naar0Laauwrikstraat,0Lent",2019,36,51.86298,5.86252,32412,937870,72,144,4,15094.738,104.8245694,3.194444444,68,10449.263,98,106.6251327,1.040733463,46,19,0,0,89,87,7,3,6,2,0,2,16,677.7157034,0.335850751,0.139891126,10.1040724,1.356409845,19.22748604,0.339318155,0.742020882,360.5056763,0.03132491
Netherlands,Nijmegen,n,32631,"Brug0De0Oversteek0fietspad,0van0Industrieplein0naar0Graaf0Allardsingel,0Nijmegen",2019,36,51.85876,5.84155,10743,959539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,54,0,94,0,0,0,0,0,0,529.3421906,-0.106399692,0.333343454,6.769585253,1.982038311,16.06864739,1.520346053,0.713544228,98.13715363,0.00061576
Netherlands,Nijmegen,n,32631,"Waalbrug,0beide0kanten0fietspad",2019,36,51.848302,5.872674,40872,929410,20,42,4.2,4954.506,117.9644286,2.75,16,2588.441,22,117.6564091,1.084341298,14,1,50,92,87,53,0,1,0,1,0,0,0,1448.740435,0.386635407,0.286380341,19.64516129,12.26768965,16.66735334,0.761643407,0.792675056,264.6392517,0.01062484
Netherlands,Nijmegen,n,32631,"Visveldsestraat,0weg0gemengd0verkeer",2019,36,51.866754,5.867225,20815,949467,72,168,4.666666667,12981.398,77.27022619,2.569444444,56,6646.741,85,78.19695294,1.09298555,51,3,0,29,90,88,1,0,1,0,0,0,0,37.62318142,0.364669269,0.125335211,9.665137615,1.189701693,18.92876245,0.402814132,0.928097199,382.3546753,0.03967682
Netherlands,Nijmegen,n,32631,"Knip0Griftdijk0fietspaden,0van0Van0Boetzelaerstraat0naar0Italiï¿½straat,0Nijmegen",2019,36,51.87245,5.85093,37866,932416,55,91,3.309090909,7660.024,84.17608791,2.654545455,43,4301.998,63,68.28568254,1.133590891,38,5,0,88,52,52,90,0,2,0,0,0,0,1590.681682,0.253884013,0.224491842,8.589041096,1.160644008,17.31953883,1.226221788,0.849409732,160.1569519,0.00817585
Netherlands,Nijmegen,n,32631,"Sint0Annastraat0Spoorviaduct0fietspaden,0van0Thijmstraat0naar0Oude0Groenewoudseweg,0Nijmegen",2019,36,51.83263,5.85869,145708,824574,49,98,4,8689.352,88.66685714,3.040816327,48,5299.084,63,84.11244444,1.034787097,38,7,50,108,0,106,35,0,2,2,0,0,20,1849.282978,0.357396187,0.188712991,30.01401869,3.230229545,19.28223341,0.586448322,0.915872966,583.2994995,0.03353048
Netherlands,Nijmegen,n,32631,"Graafseweg0Spoorviaduct0fietspaden,0van0Willemsweg0naar0Graafsedwarsstraat,0Nijmegen",2019,36,51.83863,5.85105,74380,895902,36,77,4.277777778,10081.878,130.9334805,2.972222222,32,5704.448,43,132.6615814,1.025287445,21,9,30,78,78,106,0,2,2,3,2,1,10,1653.495391,0.2470652,0.156031114,25.81278539,3.661052697,19.4426682,0.39729838,0.714344074,514.0862427,0.03495142
Netherlands,Nijmegen,n,32631,"Heyendaalseweg0Spoorviaduct,0van0Verlengde0Groenestraat0naar0Campusbaan,0Nijmegen",2019,36,51.82626,5.86875,74553,895729,35,64,3.657142857,7209.266,112.6447813,3.085714286,31,4859.236,44,110.4371818,1.045908388,16,13,50,0,33,35,35,8,3,1,0,0,16,1487.922446,0.342335718,0.185256365,35.25806452,3.180838648,18.72951919,0.504270056,0.887061292,522.6481934,0.04361209
Netherlands,Nijmegen,n,32631,"Groenewoudseweg0fietspaden,0van0Professor0Bellefroidstraat0naar0Heyendaalseweg,0Nijmegen",2019,36,51.829526,5.869095,36359,933923,63,127,4.031746032,10492.272,82.61631496,3.015873016,58,6621.31,85,77.89776471,1.018362121,43,13,50,0,36,62,36,2,4,0,0,1,6,1582.281015,0.341219719,0.170160228,37.61926606,2.308141834,18.83736203,0.723614387,0.852443116,474.4429321,0.04462111
Netherlands,Nijmegen,n,32631,"Hatertseweg0fietspaden,0van0Kastanjelaan0naar0Eekhoornstraat,0Nijmegen",2019,36,51.82511,5.85358,39626,930656,51,99,3.882352941,10182.075,102.8492424,3,46,6323.417,62,101.9905968,1.083554543,34,11,30,0,53,0,18,4,0,1,0,2,6,1138.804776,0.372241024,0.133401044,27.46118721,1.493395034,18.88166203,0.282144049,0.889000645,606.4975586,0.04983184
Netherlands,Nijmegen,n,32631,"Erasmuslaan0fietspad,0van0Sint0Annastraat0naar0Heijendaalseweg,0Nijmegen",2019,36,51.82053,5.8616,38253,932029,4,5,2.5,1159.284,231.8568,3.25,4,670.253,4,167.56325,1.000784115,3,1,50,56,56,39,39,8,2,1,0,0,0,1282.043109,0.458439989,0.21191982,30.7716895,2.854608127,17.22895263,0.748819831,0.881941427,306.4582825,0.0297818
Netherlands,Nijmegen,n,32631,"Slotemaker0De0Bruineweg0fietspaden,0van0Sint0Jacobslaan0naar0Veldstraat,0Nijmegen",2019,36,51.81949,5.85199,20729,949553,51,105,4.117647059,9788.026,93.21929524,3,47,5470.83,60,91.1805,1.010522239,25,15,30,22,87,12,12,1,4,1,1,3,12,1829.931114,0.326576012,0.146495579,24.44292237,1.174377382,19.40265812,0.706636481,0.840241067,534.3330078,0.04775257
Netherlands,Nijmegen,n,32631,"Oude0Molenweg,0weg0gemengd0verkeer",2019,36,51.817134,5.852731,8979,961303,72,158,4.388888889,12714.6,80.4721519,3.125,69,7555.573,99,76.31891919,1.021975814,38,23,30,78,65,73,73,0,1,2,0,2,12,1008.581817,0.371845253,0.142208551,24.04109589,1.250808208,18.86627337,0.772694197,0.886634963,472.2660828,0.04355867
Netherlands,Nijmegen,n,32631,"D'Almarasweg0spoorwegovergang,0van0Spoor0naar0Parkzoom,0Nijmegen",2019,36,51.81917,5.87663,16127,954155,15,33,4.4,5893.059,178.5775455,3.333333333,15,2998.315,18,166.5730556,1.051063252,11,3,30,5,1,15,15,1,0,0,0,0,0,677.4005178,0.420656226,0.180984845,32.77625571,2.884406612,19.34829391,1.822044555,0.849244292,265.4241028,0.00891813
